Actual,Predicted
205584.4803203028,160248.21604433842
127791.86980745124,140317.52076074303
186449.17071298172,148791.71514451806
152126.26963635598,151223.71297620639
96893.2695881137,138574.95526577008
209434.8875990465,175534.06509972282
212540.99415189616,143882.48042661147
194002.9899871052,193172.93932579257
137684.34371512115,135983.76835530408
203415.5038915638,144763.33378800083
165168.2799692183,159208.39394347856
213272.15933385625,163101.13996484742
156629.9690658191,148267.09930345096
168204.95177911562,133325.01031524362
183368.19820383145,130159.23364836216
156195.47016065937,154279.99242055503
206186.09172634967,179132.45136675768
192201.3718208236,170841.0703474777
209080.4442299638,156450.6040126575
114627.05470606175,141998.61962922808
206831.3864242463,135018.5828874741
206212.79258609767,167930.2262382108
87903.05045177246,125123.50628284554
200070.8816039532,173320.56916031826
201185.2454173746,167252.02062468865
182454.3054964644,148583.66831052888
176873.10190488896,145489.6435531329
177637.70638593426,158954.1772415521
195362.5327481857,135546.22264875413
136832.14864987604,131393.04071814357
166100.77353941192,163796.1170506925
130623.65941577124,152484.9978700705
164448.78620867623,138713.0944939136
192126.8828263893,165626.90546752687
155579.97105981124,148544.86656118085
132809.83530269752,140631.74950621533
110319.16129975751,171993.3870674867
125896.55267903768,135263.7680310201
161995.34533924435,166717.9525457443
187562.73080019216,175864.7998840629
172840.52743281523,148065.53430257677
196398.52982555743,183890.2487848992
70945.92387582877,154834.19522063018
181985.42079111456,152924.82692204532
169985.32774936478,170104.28092206368
188059.2025655302,175033.15888137516
182649.2382746536,213964.1390588879
127020.05395166144,144406.8982935594
150030.89556606667,143314.31588366764
154462.7557461388,159566.05345575564
139406.80854720122,144829.2300405829
48445.975422921605,141406.21218998826
178107.34039915144,153207.30814700905
114795.83373672556,139927.44825973103
209114.132939874,157779.99119956378
202049.9950668288,214831.6803734568
123485.11441766808,136267.55473610113
185041.9711602629,163844.30328204442
187474.08699133835,175453.64808621805
199373.182099092,140353.34652763625
158845.70040222743,138913.32678533936
175602.1137895629,174580.6192443325
201288.38042088263,187748.91911122313
185239.91892500137,158713.23238418793
176569.8064710757,220191.01585256064
197366.9781853509,167959.2053786544
197855.4614505019,159396.66701663868
176488.44163482534,191583.59172428818
66165.76685829186,142533.0493973143
204138.92682016257,176568.63625805097
148948.17526974456,144971.2478657664
188588.8287255522,193089.04285131203
138934.22237930258,138904.84397153524
174450.0517795858,163656.57121796074
200521.0962280153,156753.86226797
137318.2728978796,165541.6972654566
191414.5423505376,181128.9954303171
195774.24255725343,164611.13791247344
199062.01871375256,194290.02305877575
135023.0109781794,174073.01248575083
167785.47943556338,177699.03074279963
212573.5008922502,185217.03187297814
105100.5314141028,149771.18208324167
177119.47088058997,162537.54240929068
103528.9524919192,132390.28651612153
60947.7099997096,135648.22119023613
78396.86245749856,146524.32116163336
211304.61745235432,215091.88988775804
108251.10203738615,150449.1594136936
142003.92145854907,179249.054161072
133879.86683524778,139624.40719893726
202715.44287213663,138631.30616029457
126659.21823093585,137852.66299780906
155220.98453092264,147750.60083300533
159227.81664844477,146852.95742874156
137415.46350637154,137535.10431624
170017.67774210102,171690.036341842
167153.65945868118,162296.72003467247
84365.72171118352,134334.58867539547
215139.2142016792,175180.206451672
142600.34353837732,148579.7129270606
200505.4653683988,186214.37225141726
188387.42837175867,165740.00695885497
185279.90871965725,193340.75097661663
164106.45367888163,152693.58889632096
107530.32808129166,146880.1776025474
74913.26019443673,151773.8499971366
86630.05433175487,129891.6567489529
209459.5191913479,208151.2354568387
160576.197361378,157894.80501482665
64049.39063178171,130767.22512161826
204940.8645690849,168669.24109435122
150265.8027093718,143008.26423265293
179705.73613842984,175175.12782241515
166739.2691258618,170666.71873129488
88284.47554893701,165951.53579179774
176863.69727303096,135671.00253752604
150646.87280956563,134024.51234112517
163078.89938655042,136195.77057276154
184716.7995843396,180392.09246907893
80047.22831380786,136463.33887391866
147193.45131255404,154887.17207433266
138366.57764438618,172090.55754433686
108112.28134754115,136713.69482051645
78633.88033868064,130376.3238221688
211197.6227489657,165923.54537945986
176843.69341407172,147161.15901910944
177777.99874026215,189889.86605918233
188067.36435156,188890.8901432368
103165.19212686428,147250.85595721664
181271.61062666337,171481.2458765505
192346.5547604775,133504.26795087112
132222.4377754323,184363.44541173082
208998.11038116325,154789.28106280888
209188.47993190272,139131.09283457493
183066.80355188128,176656.84980514165
157022.82264800987,144394.58206513757
139145.90399489645,164475.21457041876
187247.35837899247,147962.16530373276
189634.67732047697,170177.86987967032
167938.9986521339,135563.49102078722
211844.7110823129,165109.05787488865
169030.30595461177,170624.65806854138
160858.1610489093,148245.8189283062
192391.946079366,169859.83605676837
95229.37714514966,174667.36118184362
214529.5583108556,191352.87837388826
161043.55725647806,178075.6674713224
209615.3837860778,174898.6824344411
105875.87810278343,155678.80217866687
155600.21375637577,153322.90579583246
170776.34823241012,189043.22334746463
192344.7040075607,185110.6776482202
179312.98289584395,179738.64517907702
162693.05920721428,195657.70830156433
181394.81243077872,185506.34945091378
210509.72039504,141169.14657487106
202245.4003155895,150542.92273311538
212029.76574681024,162390.55016358214
165860.16426306718,144970.08535946393
133593.81526175374,144851.10739459944
130397.8443234754,138840.1152007786
174157.84210202482,158060.26024015993
173077.71504002032,151400.84165433946
153652.99742343806,179453.86977363686
136074.19049992814,142900.31402743977
116900.69393692614,148980.13730765387
212627.9889700396,176031.83226580004
140308.70741177615,149246.38468544057
190377.37057297505,140484.45908055548
153909.82492106094,156870.6344889117
168005.94036803552,174706.89172454271
102800.62843878822,138224.32075349177
190237.46959952847,152137.7291445778
141236.5354692159,156033.27234700337
180818.6708312724,146569.22737105057
190983.30556054707,170340.5843306861
207817.6999502768,186993.51072666154
210971.4745179137,161141.21886261267
86549.35564789959,151097.50790765378
189320.9310993915,158596.66522765826
200904.950173582,161723.64014519163
134608.77649230653,136032.50427761773
134890.08088414167,151256.94478643843
208406.00031169472,194804.69539978495
175701.0164498649,165836.8346972852
109019.2040349528,141049.48400965496
58331.833010791306,170929.97009115346
132258.13820544878,178072.47377581248
103520.11815593993,135974.52798775292
144654.3173630545,137580.39873839566
134890.23881909525,129919.15503635783
168818.51443063904,140183.50063109046
126388.37022499768,139002.147204609
176893.40773059253,154695.29749235418
31929.87015642456,149942.73871212982
202839.2883616307,211071.24538866896
130603.74299891813,163751.88684801583
92918.73979940986,158027.79901712958
173532.19941676006,198309.54301238008
154238.15963401663,180458.96902138143
101087.48858088236,164591.60847192924
195515.19584357587,170847.91792031273
168779.35833717138,150235.74688992664
170812.08183562307,171005.19299467414
128664.01992407744,166946.40577401855
110018.86569166913,132635.18610710587
195820.7611780224,168088.47082027845
206469.3954326709,163008.15591451264
93090.48572514538,137393.7998134078
165930.20526984645,138904.8260461908
189398.38701415065,167999.51669839973
116132.1764536543,156622.86381708982
213942.98789245245,145458.67036922573
177968.81677741182,151963.18728977573
107218.55514112918,133651.5995251746
210033.63044454803,140076.02556721013
97016.77428653762,149099.02215233803
198328.22175046292,183890.99774503516
167267.2747042485,141403.2268804412
109628.41342327947,143977.87898700233
186239.3772972548,190535.78370933433
113802.97067233792,128423.37118392257
186387.4697865649,146963.60855932476
170649.3207792891,191359.1730725767
193688.5060416537,163501.0155531859
136843.29271150337,147768.11447170872
141128.5683199996,164176.78473304887
186723.2358335924,167105.59166497036
215473.41685081663,158030.5210510288
140874.89820594146,146182.77792693058
196115.51812012063,139500.92046256253
126264.17027805076,168191.70706289881
165505.29950488528,171853.60611489185
188818.70399247893,167671.52088388056
153165.09905032648,178603.67137608898
208030.03590284853,202389.4007689911
207625.60319497105,189022.7813153949
127663.15695229784,128460.38447275563
207514.71144440607,180158.4374789538
157930.68485775622,145348.01764705018
168177.22592745972,158079.14127971104
103182.59749762184,129166.65422852963
141521.80633376993,154259.41616733978
155686.88190962613,135790.8769730682
207820.50221225328,195820.40417738765
105381.44213593577,142144.19167067882
143853.29688524117,187199.0480422846
209483.7167917144,158643.61587264176
161934.2081259319,131772.83666108068
86973.54119406396,135005.46116290602
121990.67804467956,135576.91187169205
168037.74181377576,129237.4877558928
151588.75335067077,143172.42389892277
158223.7882660233,142423.29163785718
161523.8451272862,161635.94267517328
190186.767121744,153342.94804663098
150689.26911441793,212172.65608486725
129312.3341099278,155422.19173563883
192537.36652157232,212684.64883567594
128689.55494000467,144397.9141113632
177641.38605393813,158475.8237387545
197924.0380461529,183498.6059642763
202254.3763954756,194702.1242452204
107642.912380268,134678.45399285943
122681.23177418954,152252.35353629527
131394.29354616167,159603.43862357512
169713.52510612592,128864.3101563351
205490.4587034572,183748.18578193453
135072.32302267756,159842.48039984878
205505.51847413264,149824.50038030907
207676.72711348537,203265.25258408923
127913.80636855944,188106.82613161096
165743.7921017471,174362.10207715363
163779.5108021027,140642.37920285837
190721.85808551515,177883.76295592234
159251.7499222152,145991.77226205778
105530.85232703222,144320.403214311
153026.7387870635,132991.06042568592
184475.3161390641,152042.3281298423
191443.26300170168,135264.01648087517
173647.84053953498,134058.70351689737
104082.36214625288,138179.7103701139
155389.06219170897,142211.0215802783
192112.21265866052,151650.59313542448
159450.5967462089,172550.0845170979
147901.2557336425,133920.45938713654
202327.0349439875,159568.06925759645
152535.258121175,159822.98995014088
151097.93726993064,162179.3945909145
159928.6140874168,164556.71640509076
58483.33236478173,135493.9669795733
164038.0757393632,175869.37305839485
183771.499750088,196321.57488280511
84375.11212556282,150214.75452168818
179316.09947066128,159531.88403836073
170123.20669872084,139108.09961695893
90106.8780626357,157525.98244869683
211455.1274512224,187762.83897660804
211233.8596483383,190770.91030903903
174831.14089764183,155462.73039671005
140635.7663575998,140691.4661251889
178184.96252541948,143368.1591525968
170420.0721943593,149234.07215874
169243.16243216582,135626.66777744787
213417.60856342723,167979.51249669318
115818.11173447756,130198.92941404322
136085.3631388682,139806.23489184087
128247.71680575708,166472.80630940147
189809.8962259773,166408.76343869258
215772.25591692323,199314.5287243005
182788.72538058733,188567.4200838279
167528.51352197162,170945.27768939675
143121.67296858208,132655.18106535327
213271.53498973927,154412.71952912194
156890.16099601024,171564.5703831555
131643.17364569413,140534.65728071536
192744.41453887653,141789.00697316704
161485.54676083304,177167.37803666363
199293.4710172947,163600.25836788712
71057.43729236326,127197.32044546885
204443.90343619,152662.02263600903
86765.5489301144,128374.49020541184
161128.94861987486,157851.16629696233
130423.73381842986,137292.65913193766
205992.03427191547,191894.66546854953
166078.7543555133,156370.89025832998
179093.86922283002,145713.4373236878
173510.98561609464,176349.93969194544
168421.68019332204,145907.3570747138
212695.5485905955,198465.8135910986
210634.6808037288,178756.02250566124
134728.006445883,160277.78421524976
207120.6814332344,151610.03030930978
49068.960861155385,155741.97460501158
156929.10397115932,135371.5289439994
187956.4279706937,184055.55156720517
164977.15650765307,145674.5503209709
121302.58015971685,163763.97882250504
139018.05769118882,151527.2211462958
142064.3734663623,171860.4706666859
179500.83213105664,172421.4461980709
173667.71606117216,158795.49121103314
125522.40976191175,152146.5518055134
148187.78613995865,171602.64015596765
178557.68087933422,150282.52457178722
181732.63186025256,154724.26803454565
166666.76658571744,161709.43843360746
123581.51831930692,163893.53292088344
195212.1390662437,186114.485985008
156259.65074434716,160297.0265116399
197457.27584185344,159653.4491230935
172657.63360855283,165600.09113526653
214160.970522569,179134.33505758186
91996.306869634,131073.676723771
130733.32491318998,154599.62184838275
156522.46292447296,137752.58546276204
213232.9028291321,192383.64642654968
127244.18943706116,168320.9181263199
154987.54446326263,131900.18101263663
112749.44587464216,137803.14621481602
169050.23315344765,172569.063324936
165392.842724655,157300.7264002957
214337.2842257355,162028.93518420367
138738.90112488047,158496.66477557685
67176.49313027976,165038.07220103554
187955.95356585635,173148.413394751
113218.63407066542,165283.56017263955
210396.26864862425,219818.57723619856
107439.2918329254,156220.41993293446
135078.7306685286,163694.0875504114
157200.24961745867,187729.39061706432
151802.6204046399,143206.25028136038
163837.45266542025,134109.53984457266
109249.43862016074,127273.38393350501
171448.5958586793,158571.2602599631
173741.7276270409,189008.73093522683
124987.72911796992,149877.36248676552
172573.41712883834,172873.17409926822
185532.52649169872,150060.67038285977
180037.41807490203,127248.68063339473
189795.0842397925,150744.82925634654
210478.21179841377,160626.3562829842
171711.5137937367,161386.95499217545
129713.80165663852,143240.72851765345
163492.34213423036,146970.73906311044
174239.96353259785,135678.64562956692
215242.859847544,174440.40767833788
190495.19343916245,143643.96895103325
101891.901900268,132250.54205942253
188495.62122703248,140474.13234328205
182074.84618865847,212108.1398296437
133390.0454322091,148573.1877038615
165168.7475070039,130892.44116552781
180461.92156942625,140305.52414323352
162992.2045358897,134114.1115109453
170973.73879291338,165474.24861860805
149001.5801901783,134106.9441264522
176489.89233471098,139562.93343911905
144577.0867575048,162187.9432678212
147195.2712923505,155462.42691880395
48375.63872593508,127177.74465875895
112692.07982700248,180929.79077420026
171280.83898349648,151071.64674934768
143121.60356744146,133426.52417075518
153218.11730182136,167425.6885822642
150413.64139882586,164458.8047082456
174303.0230999866,155063.15987787
152144.48063591623,131694.6621408945
207229.5530661613,175251.79818263027
121576.97248673256,132234.6825334181
204691.976671513,187949.55105724954
143176.14202788632,151934.81502151108
194333.88164686385,146566.35775513493
209975.04311744744,142519.05339534912
173283.36491412012,153002.57070216123
108451.55916494892,142955.30500775756
52587.531170698334,140444.48708940507
201265.5349562592,184993.63840223092
99196.79185098424,131958.14243367134
123105.9171499458,125288.21787687652
210885.96147107347,172620.803942422
163428.04863541626,144103.7826877778
112261.40504039051,147295.88335432473
166046.7018738428,137246.90757742675
175903.59081565513,153948.9695456755
102236.89459481931,153538.48226967157
207273.7085563637,171677.86741105764
117826.19604642096,137947.87217769184
177115.76043437968,180523.6390146874
186369.8187741009,158204.62580894894
126843.5581612279,138518.58325807526
181485.29878659945,222654.56042762403
164714.03295089907,163697.1603547678
106129.93172045852,134662.5356894043
179672.8446286263,165584.11961735194
176491.71646476735,164411.11348847405
199998.60333776084,175291.3303169218
113418.95823388157,129551.20420964724
140350.9741415623,171939.0052007884
101998.4095208166,137257.1384345429
201135.28609513523,175674.01677400013
202861.97641342576,160654.7083844639
74198.61067665905,128886.35728564869
154898.69662456773,166979.4918782055
208309.56378796505,181339.87840024458
166384.15351741185,188135.12385488776
56134.95578151416,136931.48039132994
210821.56137849344,143231.76999630156
214308.6646223828,165265.61189139885
92531.68429173714,140260.3402003877
101478.5648243814,129631.78326294917
188065.56049942065,161806.96689323714
156308.4139321603,168327.76251132909
174878.02451144738,195172.35597814876
194873.10071847157,154148.97604433043
120385.97177827483,161140.2867541503
208935.0529987556,177682.67525882937
213286.0469092167,187861.94700394882
111903.36241189291,137927.98366961675
153648.61303496218,129396.8785105109
132536.53497499845,132891.7420406194
10135.85808015117,130052.60384798294
148823.04632708835,132483.29060192962
134100.6379227283,131376.68812082076
172119.4108741308,165787.20446210116
148814.23305950355,143943.0988643956
176375.48600235718,176392.79914072275
178099.91685129204,147666.20905040705
144330.20935397508,143229.53112111427
155979.1073626696,145863.47149858682
201798.18862366665,203334.54769238492
112844.29098582677,150910.79582701225
110971.80956951482,148536.05098589713
215445.4041820902,134936.35840335852
121452.29858023988,153844.42317169884
156632.00562313717,137416.74573847267
65039.64667932379,132304.35661099307
138506.87080614286,152011.56001034722
138087.2049779593,144639.47105063006
115810.51598607216,153933.1876211732
136270.85589953035,151630.96043253384
215514.59562834527,184196.89192072628
208771.98231359,180575.34382916294
187942.7072773702,195901.22076185994
106376.53847222908,153224.68808310342
118435.24952704934,164738.2756080249
201924.1770707124,190134.40839622734
145635.91222545784,137448.58516773966
149078.40735901875,152749.20846415765
112980.8536322001,172303.74121881876
207370.01730183995,180528.6710012412
137971.36277163282,158601.6683655419
71101.50992452906,136631.14893315034
120565.11900154685,133684.0963859896
143672.05066182805,152436.46310970184
170682.31827766798,175705.0138264135
162746.34332956548,158683.0548031198
174879.86488058872,152121.35732685556
170521.8987999687,143502.294160807
133572.08394166653,132096.36545026183
141255.90015826325,140320.31574803768
214070.6508038348,195894.50848322635
170586.86128316916,133095.60774604796
157336.49936403427,132673.40716365573
187974.87582578493,180979.76533939666
153981.12932295486,163367.58277877545
159373.67905729645,161135.73280021787
194625.04167303912,146025.4805756554
107289.35707992436,133280.41756067282
21390.31330140074,137171.39696353715
201757.3377502609,163565.2490158248
168817.282340558,199330.16091362014
195124.22190887303,215496.32773174375
138549.75432244653,166189.38226759434
141574.70911067404,142277.69031283288
211832.2369060186,173320.30437671117
169911.93732411962,203644.9553232129
158803.6545611123,135529.63982345804
122055.28567754866,160546.3198303511
199573.2341890521,196099.62451718302
198685.28237000463,185169.75887835876
70589.93134552908,136562.4839203329
161171.39108575124,125581.61637754065
149626.7218423386,141845.98208434187
153692.95057514575,137809.08089958818
146106.13845020026,144966.42571840185
162541.63834183113,156613.28041458136
173225.7414945059,141878.14597337367
165090.60859632015,157118.91968925082
71804.38649881865,148282.13841172477
215016.06420572705,206457.8512350977
122601.87900247546,129113.06955626274
114339.05243343952,141048.97950111545
173701.4062761963,148615.232032863
197424.6134548008,214926.79802939267
213348.5752492508,201765.96193460835
152529.4650751933,160040.35699462384
195524.5031739056,193912.0325599537
147017.76880168886,131784.54902108363
114923.77571230778,154289.6689432438
132628.50457394795,178082.66413413308
208049.52737633625,175106.53894617787
152023.86300663077,133027.95187698005
171761.53949070864,141230.89106609917
123943.16622650764,133473.14906091883
182267.63530300825,186111.3283621861
173484.7486348002,137495.51723753067
207268.58179454485,139888.9890268038
150224.40777202958,154403.21058796818
136643.98690199826,129041.58018894392
202822.9425914517,198723.66267700933
169093.8833556092,178155.11432727287
128245.0933310898,144515.01922045503
107310.8496164687,133974.52144217675
154947.55688056414,169034.41550431857
184828.0748830659,132006.99310323104
207910.831465233,156183.32190926903
144248.78547537327,137185.58066614374
140722.9384129807,184129.67220679595
141318.4532177415,181002.86736109696
189188.7912862716,201701.59317776805
194455.6686315718,151312.7057087509
188051.26227009305,185095.33346580685
85998.69491981625,139508.79407911407
112827.4404481678,138297.09234988206
98525.20001559865,129942.04824424634
139828.47924568894,190664.59499148425
158862.506512452,163499.5507373619
162009.13363919506,155669.8848059586
125566.36699692582,141981.67425203786
185267.102435822,146619.31538843794
141390.54293530335,139528.22786150014
182254.28860514032,163865.80875707456
195312.501401272,192991.02002530894
200096.97169795976,167942.89112696095
151800.14809861814,133759.1701995346
144361.49489732555,143654.44477828234
167616.32805582508,163853.90310193808
162345.400099762,195523.11616099885
52008.06108767604,131781.0034820606
185944.27863951432,148725.9772253708
152793.3849519653,154452.47986285048
152422.14568552742,173171.05360046937
187498.5677990465,182309.62831748382
192579.91373221105,188518.03700344387
155582.93670212087,156702.3097312959
164462.76496467684,149758.74548220276
186074.3195773663,149053.0821637044
164059.29743582694,148732.87982625683
200236.0453488469,195729.62457592058
171411.31580869592,185004.11517586542
201744.01861236343,208815.1585740897
164490.49026743244,171467.66680468238
131257.61769195323,130796.64974429179
145604.17707054605,162547.25697643036
153392.06632670556,142758.4382065801
110806.7924641473,138232.9890264969
186938.258833711,162796.49367549818
172794.4904414386,168644.42463858728
171067.64678477403,132811.87798489432
186747.1513160489,171941.66527405212
142351.0269775879,131580.40249483322
166873.5377949645,153052.4474990706
159115.15567986525,155401.95765462864
160865.21300528973,183399.40241008895
94837.13490317223,135201.4150760206
108632.67219226508,154697.24424326656
121126.72964342633,153746.93034985385
167374.0546506378,159962.86932087078
144802.94090893323,141003.88305307896
196946.607013503,177002.7589129649
178344.83137971655,162886.43588027562
206467.25691654047,141488.8536042009
207688.9014345135,176997.98629959192
197320.5742681881,193094.6538913932
122728.96748643508,134566.91658144313
148401.84193473752,139092.525559883
28845.04391507199,131301.939713426
40348.0096053523,176931.37664102542
107925.46391813016,134240.6221675329
173007.8486603222,153028.08882551003
106400.25905931382,141852.58055747376
132947.19367501786,163267.0499995029
177463.40795169707,169522.35090166537
153859.10308902524,137263.24289461208
139839.8537577258,144071.77962712126
144371.78519137594,150772.19384114243
131388.3617121804,140002.28351672817
205995.56680844355,155048.95592484536
195409.4182713196,161690.1940270884
125472.6067018242,139089.65602760052
108338.57100829831,127764.81895861248
204995.43595068945,206894.8837081855
199628.2251772404,161853.44015544732
194416.60196449893,201856.5722793149
205331.7126525021,160810.10135959357
122720.99300088844,166181.1479036453
181691.84199224025,132606.28151165007
103263.83293611472,127329.20306705325
164262.99630955115,140844.93158910482
147127.13735043883,176503.60241779586
100330.28635048115,132451.7268795955
173891.9514418266,159584.09176978344
117325.19509302636,138466.85999971878
204537.1208876468,172698.44351380607
151729.25326485088,149219.79060421322
163343.79588759388,147350.229286701
56848.327825813496,133005.246369733
145199.63842858165,146052.80560340005
99759.95931090091,145370.51344177846
182770.4423002456,155310.39719248217
170288.29712186157,137014.13981452017
93582.87312471528,126346.21010624348
96641.86313279232,131609.65480423192
188480.6810479391,190108.62019131667
116554.91242273152,140693.07641749835
195356.4527107719,188160.31992513797
147165.41303727304,129342.24448759516
202492.1445563746,168690.80478061715
150588.13258989205,181782.3083678619
213618.78885488503,187885.25908683753
192271.4169217432,150690.40615737144
209848.77938720203,187909.73345402954
196539.3328389167,200153.87232532003
92257.07752183286,129868.98249704228
179577.6489994197,200050.00960995065
173978.90562963957,166681.4616907952
208657.43122980936,168212.3012414585
186579.5426374949,172332.9492921806
147046.2280167832,169782.23457751365
178910.26027831383,135671.28589632566
177711.76996091212,213453.3484981035
145412.70950042846,164140.78824447317
146688.43265752518,182459.3177822
172025.63002579164,167831.8789524429
101994.76939844976,131018.66467796137
205688.77399473963,199882.6916756519
181002.39798939376,155177.48079168136
152502.08852095957,146297.84006537803
194798.93113060872,199551.4430080016
115208.8385899152,141154.22488558918
187325.00230133068,147812.83809437338
145251.03314174968,163280.43659131124
194353.0637608079,179841.09999480308
116915.55663746723,133200.51451411142
113438.46238309944,139718.38144229967
161072.41284475062,165792.75634456112
119758.8421183353,130203.09515523721
184519.2317730476,180383.30401956142
127257.0129837289,161438.61947308126
60625.73443483113,136532.782426983
145183.6769398775,160274.62913040564
205778.3124412656,171657.65220177727
215724.73049894563,166705.70682853166
147501.72958579374,177897.26524136213
127756.83178736048,139554.56640257954
125915.7781696142,137246.16476119828
207408.27995973,181739.69801878772
130371.43863261594,133286.90249798054
213192.9948168064,177621.16035036757
189481.78950120203,165493.32721663098
173297.6935781971,186562.7348601329
180813.84915683587,147014.5881863789
173305.32703709308,171639.6061522496
122363.759639983,141189.20675101402
195703.23075414507,153213.58483671994
169463.4104782055,194008.53794874798
115106.30063766918,130725.1427481659
174891.41075798785,133302.85738560575
188546.4286527228,168519.62841606335
200557.10071905545,172646.24592919054
113978.22935743276,134288.6843245465
163697.12097677472,129881.04721909476
112940.53208903506,139830.49579711445
176105.62559382434,174269.53719835638
191600.20059815,139455.2094068472
190165.92232637748,173111.11731333326
180511.8657560424,156237.99019128122
188126.1065449396,210099.89797837415
174511.86080029592,177605.22722111965
150491.2027196007,155585.28412591538
204428.9088401084,145767.55599837142
108611.85898206972,126589.09303263476
203271.11620037543,129507.14472865302
57767.283698653264,133432.14380908853
145986.59655040203,138270.1855472895
191865.45773103728,203185.48526663263
207490.5623808645,182316.85223798716
196091.795644221,164114.587673939
158147.36429949035,151531.51646052866
213647.2040716452,164745.91878369893
155366.98280481112,141985.17555502406
202441.6353394722,187466.34879985766
136917.64615761937,147605.27564981722
117115.50682174304,142509.79139609117
161090.10219972336,135507.4506898206
141154.99928176447,135744.80177386632
121192.46445192612,178272.6392577503
84151.19053149852,130707.06019810127
186336.33088463312,140964.15800382436
211937.6851080625,154120.22269665758
182184.80736292887,170608.53151748938
126153.54129705578,146904.1839140584
175697.72756888054,167879.1803678836
209508.88000355248,192196.1378013248
212070.8230299509,170444.50517365808
91463.1975479354,160569.6508686028
134581.70940783917,147850.96224538848
203842.88383849707,157124.0904923026
166724.70562227906,144152.64912487462
135981.33357406367,159088.9658482775
126570.873814002,141987.85579507268
146364.72907058574,165483.2049821526
146773.9587423664,154650.63019279554
160718.19926574803,160020.372876069
167590.2649603628,169912.79369007138
200051.72819276733,171145.28048168932
145954.18927498854,161027.3519816049
149618.7800927593,165689.8833036829
114969.40295920798,138669.3580077623
109664.2227182392,140201.79353888083
173924.39759129944,168740.77934581356
196343.29658903112,147830.70409512633
182872.187754598,157831.10452922698
208832.5771638779,180783.75226866087
215554.07450864883,177908.5234418909
134086.02110328028,146482.19425560682
196103.14206144057,174559.71169455958
200155.3738055514,185001.43282568792
158170.22794802857,136485.1657521993
112120.70959465337,140173.917228582
118462.58627567398,131540.56166831404
153132.15261740427,171014.60714042204
31141.661175317782,135415.4547223846
162159.60502030846,154214.32969624363
155986.1009371866,145034.12952522788
144575.51531025307,141670.94680955177
182777.6173229792,168079.49747777486
212536.72758201504,151275.149819249
154926.45983214772,129990.8321043181
126872.86987266378,134380.48231786338
92822.31682308333,136734.30787080596
192183.2217302808,189706.33069509172
50521.26267571096,137036.69063729944
122747.38814326844,163400.37538199668
205421.8087419164,191955.19199757522
135249.32343815605,147770.56548230175
149546.04856903903,163716.02152407134
178751.45158373367,157675.03554735682
173748.30901295756,148517.91087444476
169922.14559428632,160098.88883497904
116779.03197647596,126842.47384583086
149323.1174339023,166449.96747971588
202192.31351387908,188073.85515484057
192790.46158110155,173143.9549676651
215240.9295121697,212215.9553905035
192576.28338118503,168523.0884867728
175834.74736578524,199830.62843885244
79599.39450902621,138530.33685035497
133387.38785089133,152822.07571870607
120506.20056432682,167628.7755371423
199094.15821880172,202617.24458710855
207204.30531740005,171263.80493228667
192897.78421495005,200527.3534027838
102078.9605417192,126971.11440629831
81887.32087117134,125939.60980798639
195884.91897659624,162773.29324030387
163562.00657080457,182682.67316081788
201655.3279989026,193488.35017813733
212134.3427507816,163800.83007154096
194115.9835712393,194237.86356628957
168316.67662301165,146806.02906067186
158437.27861547525,158959.8046153853
174116.04188321484,145375.92491614807
65692.7975481781,144944.302452508
139149.83829856492,149545.58140829086
163094.76641282582,150804.8233745479
187930.118136588,186020.26329179053
187873.97932525715,199129.62419790294
149069.41768935797,137983.73599367705
203957.45478076252,170205.99369807984
208952.25138566937,139405.57852181507
163293.64550567995,162133.31019129086
184913.88708709212,168958.31405546467
208024.8272061174,177279.81603616936
148255.18116809888,136297.0106141111
116086.61485225696,143977.5732676558
147118.09312169402,182785.14878853585
170723.2595991164,173559.49215556728
135950.1541358634,139734.07949472184
186302.78027415648,144626.02112149537
168787.28484481416,161642.59992575587
172653.0253692987,207050.4100893868
180229.26936891492,151377.62480176
210432.74193256572,172048.55190963438
177533.26129658887,168914.7009984447
166215.642571197,184334.01275702007
66432.25775781894,140777.78960334713
167519.20565102703,140787.22232428755
178652.67750944008,153387.59436433087
206072.2850998176,173444.49372705613
193248.8146789309,171214.24794703542
200186.4265616433,161435.13992847232
203586.5538635192,149517.51485937275
157119.49050616054,132260.9802223912
157241.8649485845,132843.55899245228
178702.65681699198,139966.53388641516
187127.96477472776,149319.91543181136
128163.27392613325,159046.78081464831
136118.0128852365,182127.17415183125
210726.6515161042,200826.10399819718
177013.7088450469,177889.27838552382
109223.04406919994,148501.78591498517
170111.47044970642,150856.20295274013
183770.18657360724,175637.0322025257
76766.14980318409,123715.60219064388
111444.71353934976,132508.31754673086
163716.3046645135,164562.42056535225
192515.937001464,146271.67542916586
101643.65618671388,142312.27954697225
123823.12820746376,131117.72687767295
163760.30039972032,153568.07301403402
192161.4888178111,191318.09795474415
137355.21325846776,144193.10550545808
163364.02673164028,167142.60654539583
137113.75665306632,130632.04300419966
149323.8786515992,140001.57887626215
196181.13056843533,168811.31407425622
168739.30203335866,186455.10764976262
107007.82605441204,141771.25160229154
175525.8262334562,180003.6795748253
190339.95678192176,168360.31590815433
169760.5640741658,192176.32224200404
208657.70598976425,188925.8985489137
125439.96296319098,129436.29581392324
72519.98260772256,150148.6549970322
194277.87114812183,168442.97598119263
